Date,Price,Open,High,Low,Volume,Close
05-08-2022,34060.00,35468.00,35497.00,33727.00,2219589888.00,34612.00
05-07-2022,35468.00,36003.00,36119.00,34773.00,3159089920.00,35446.00
05-06-2022,36009.00,36540.00,36646.00,35267.00,2463089920.00,35956.50
05-05-2022,36544.00,39686.00,39833.00,36183.00,3258050048.00,38008.00
05-04-2022,39688.00,37717.00,40021.00,37660.00,2272039936.00,38840.50
05-03-2022,37718.00,38515.00,38647.00,37513.00,2553359872.00,38080.00
05-02-2022,38514.00,38472.00,39134.00,38061.00,2941710080.00,38597.50
05-01-2022,38461.00,37642.00,38676.00,37397.00,2975820032.00,38036.50
04/30/2022,37650.00,38590.00,38776.00,37596.00,2109769984.00,38186.00
04/29/2022,38581.00,39748.00,39919.00,38175.00,2800890112.00,39047.00
04/28/2022,39748.00,39243.00,40382.00,38888.00,3764239872.00,39635.00
04/27/2022,39243.00,38113.00,39447.00,37869.00,2369819904.00,38658.00
04/26/2022,38113.00,40443.00,40770.00,37708.00,2037750016.00,39239.00
04/25/2022,40427.00,39464.00,40599.00,38233.00,1727970048.00,39416.00
04/24/2022,39464.00,39434.00,39929.00,39033.00,1511609984.00,39481.00
04/23/2022,39418.00,39709.00,39973.00,39291.00,1537459968.00,39632.00
04/22/2022,39709.00,40487.00,40792.00,39200.00,1959330048.00,39996.00
04/21/2022,40482.00,41370.00,42969.00,39793.00,2486080000.00,41381.00
04/20/2022,41368.00,41499.00,42203.00,40915.00,1937849984.00,41559.00
04/19/2022,41503.00,40809.00,41746.00,40585.00,1944930048.00,41165.50
04/18/2022,40803.00,39700.00,41095.00,38577.00,2599079936.00,39836.00
04/17/2022,39703.00,40382.00,40599.00,39561.00,2722139904.00,40080.00
04/16/2022,40382.00,40571.00,40691.00,40003.00,1933190016.00,40347.00
04/15/2022,40560.00,39936.00,40850.00,39781.00,2987330048.00,40315.50
04/14/2022,39936.00,41133.00,41494.00,39585.00,2697969920.00,40539.50
04/13/2022,41133.00,40072.00,41515.00,39581.00,2172100096.00,40548.00
04-12-2022,40078.00,39507.00,40678.00,39265.00,1844620032.00,39971.50
04-11-2022,39497.00,42144.00,42418.00,39202.00,2700890112.00,40810.00
04-10-2022,42138.00,42760.00,43421.00,41884.00,1386230016.00,42652.50
04-09-2022,42767.00,42275.00,42809.00,42129.00,1679090048.00,42469.00
04-08-2022,42275.00,43450.00,43979.00,42113.00,1557330048.00,43046.00
04-07-2022,43448.00,43166.00,43893.00,42747.00,1864530048.00,43320.00
04-06-2022,43173.00,45494.00,45519.00,43122.00,2219409920.00,44320.50
04-05-2022,45506.00,46614.00,47201.00,45388.00,2716310016.00,46294.50
04-04-2022,46629.00,46407.00,46899.00,45152.00,4148069888.00,46025.50
04-03-2022,46407.00,45813.00,47435.00,45554.00,1818400000.00,46494.50
04-02-2022,45811.00,46299.00,47212.00,45641.00,1239149952.00,46426.50
04-01-2022,46297.00,45529.00,46728.00,44261.00,1943209984.00,45494.50
03/31/2022,45525.00,47071.00,47624.00,45228.00,1563980032.00,46426.00
03/30/2022,47075.00,47449.00,47714.00,46601.00,1213830016.00,47157.50
03/29/2022,47449.00,47126.00,48127.00,47029.00,1411480064.00,47578.00
03/28/2022,47105.00,46859.00,48199.00,46672.00,1194829952.00,47435.50
03/27/2022,46859.00,44542.00,46947.00,44445.00,928113984.00,45696.00
03/26/2022,44548.00,44331.00,44818.00,44090.00,768014976.00,44454.00
03/25/2022,44331.00,44013.00,45112.00,43622.00,1374210048.00,44367.00
03/24/2022,44013.00,42911.00,44251.00,42658.00,1043740032.00,43454.50
03/23/2022,42912.00,42373.00,43027.00,41795.00,1686880000.00,42411.00
03/22/2022,42373.00,41022.00,43327.90,40893.00,1712320000.00,42110.45
03/21/2022,41022.00,41282.00,41532.00,40530.00,1367049984.00,41031.00
03/20/2022,41276.00,42241.00,42301.00,40922.00,1207449984.00,41611.50
03/19/2022,42233.00,41768.00,42386.00,41529.60,1208210048.00,41957.80
03/18/2022,41767.80,40914.60,42308.40,40234.80,1431730048.00,41271.60
03/17/2022,40914.80,41118.70,41406.00,40557.80,1288019968.00,40981.90
03/16/2022,41118.70,39282.50,41701.60,38953.20,1116770048.00,40327.40
03/15/2022,39285.70,39673.00,39854.70,38220.90,1161769984.00,39037.80
03/14/2022,39671.10,37789.50,39914.30,37613.60,1069939968.00,38763.95
03/13/2022,37792.40,38813.20,39272.30,37603.40,906928000.00,38437.85
03-12-2022,38814.30,38730.20,39355.30,38666.50,1313869952.00,39010.90
03-11-2022,38730.20,39422.50,40177.00,38236.40,1968739968.00,39206.70
03-10-2022,39416.30,41933.90,42029.10,38603.50,1597139968.00,40316.30
03-09-2022,41929.00,38731.50,42538.50,38663.30,1222279936.00,40600.90
03-08-2022,38744.80,38020.60,39351.50,37886.60,2791610112.00,38619.05
03-07-2022,38024.80,38420.60,39532.00,37182.10,3615480064.00,38357.05
03-06-2022,38403.10,39396.30,39668.10,38115.00,1669030016.00,38891.55
03-05-2022,39395.80,39142.80,39600.20,38626.10,1976039936.00,39113.15
03-04-2022,39142.70,42463.00,42848.70,38594.90,2008070016.00,40721.80
03-03-2022,42463.00,43912.80,44077.20,41840.80,1821570048.00,42959.00
03-02-2022,43912.80,44420.30,45294.20,43361.30,2399269888.00,44327.75
03-01-2022,44420.30,43187.20,44900.50,42876.60,1780540032.00,43888.55
02/28/2022,43188.20,37707.20,43977.80,37458.90,2354429952.00,40718.35
02/27/2022,37689.10,39116.60,39838.50,37062.30,2207099904.00,38450.40
02/26/2022,39115.50,39221.60,40094.50,38639.10,2034630016.00,39366.80
02/25/2022,39209.60,38339.20,39683.70,38042.60,2401840128.00,38863.15
02/24/2022,38339.20,37250.20,39351.60,34357.40,2735699968.00,36854.50
02/23/2022,37224.60,38248.20,39194.50,37099.50,1966989952.00,38147.00
02/22/2022,38248.20,37018.30,38414.90,36399.60,1905040000.00,37407.25
02/21/2022,37017.70,38355.00,39444.10,36868.90,1710130048.00,38156.50
02/20/2022,38355.00,40089.60,40120.30,38042.20,1403920000.00,39081.25
02/19/2022,40090.30,40000.10,40434.30,39666.60,2859040000.00,40050.45
02/18/2022,40000.10,40532.50,40935.50,39505.00,1772150016.00,40220.25
02/17/2022,40552.80,43885.50,44167.10,40103.80,2311379968.00,42135.45
02/16/2022,43883.60,44540.90,44552.90,43377.60,2870320128.00,43965.25
02/15/2022,44544.40,42550.30,44722.60,42460.10,4653770240.00,43591.35
02/14/2022,42550.30,42061.10,42799.70,41591.30,3369860096.00,42195.50
02/13/2022,42061.10,42205.50,42725.10,41880.10,2483800064.00,42302.60
02-12-2022,42205.20,42388.40,43006.40,41776.80,2380410112.00,42391.60
02-11-2022,42388.40,43519.30,43915.10,42023.40,3111899904.00,42969.25
02-10-2022,43521.00,44388.90,45755.20,43242.50,2326340096.00,44498.85
02-09-2022,44388.90,44038.20,44800.40,43163.00,4602200064.00,43981.70
02-08-2022,44038.20,43833.90,45399.80,42705.00,3226249984.00,44052.40
02-07-2022,43833.90,42385.20,44468.30,41695.40,5208249856.00,43081.85
02-06-2022,42392.20,41411.90,42614.80,41176.30,4908680192.00,41895.55
02-05-2022,41412.10,41566.50,41899.80,40963.30,8957349888.00,41431.55
02-04-2022,41567.60,37287.80,41689.00,37041.10,6263249920.00,39365.05
02-03-2022,37287.80,36890.20,37304.30,36297.30,3197110016.00,36800.80
02-02-2022,36890.20,38711.20,38853.80,36682.30,4200880128.00,37768.05
02-01-2022,38709.70,38475.60,39230.00,38037.90,5123809792.00,38633.95
01/31/2022,38498.60,37923.80,38701.40,36672.80,4651670016.00,37687.10
01/30/2022,37917.70,38167.50,38313.30,37390.60,3667190016.00,37851.95
01/29/2022,38170.80,37736.50,38663.70,37350.20,3149319936.00,38006.95
01/28/2022,37745.10,37195.60,37995.90,36176.50,3488450048.00,37086.20
01/27/2022,37164.30,36800.10,37215.40,35543.20,4277609984.00,36379.30
01/26/2022,36800.40,36962.30,38862.60,36280.00,3633530112.00,37571.30
01/25/2022,36950.60,36691.30,37501.80,35729.30,4225179904.00,36615.55
01/24/2022,36686.30,36268.60,37424.00,32985.60,5058610176.00,35204.80
01/23/2022,36269.50,35072.90,36513.00,34655.20,4342060032.00,35584.10
01/22/2022,35075.20,36467.70,36749.80,34116.00,5475579904.00,35432.90
01/21/2022,36475.50,40698.10,41104.60,35503.90,5653320192.00,38304.25
01/20/2022,40715.90,41683.60,43487.10,40568.30,6348819968.00,42027.70
01/19/2022,41677.80,42365.30,42558.00,41160.90,11568799744.00,41859.45
01/18/2022,42364.60,42209.90,42674.20,41300.70,8310689792.00,41987.45
01/17/2022,42209.30,43080.50,43179.60,41559.40,6783119872.00,42369.50
01/16/2022,43079.10,43079.20,43462.00,42643.30,5138500096.00,43052.65
01/15/2022,43097.00,43073.60,43777.90,42586.10,6608309760.00,43182.00
01/14/2022,43073.30,42562.20,43435.10,41848.70,6132409856.00,42641.90
01/13/2022,42560.00,43900.00,44404.70,42337.50,6895260160.00,43371.10
01-12-2022,43901.00,42735.00,44243.60,42476.70,12656300032.00,43360.15
01-11-2022,42733.20,41829.10,43090.20,41287.60,17950699520.00,42188.90
01-10-2022,41832.20,41848.90,42243.80,39697.00,21135998976.00,40970.40
01-09-2022,41848.30,41681.20,42764.40,41260.90,13911300096.00,42012.65
01-08-2022,41672.00,41551.30,42304.40,40574.30,13433299968.00,41439.35
01-07-2022,41546.70,43097.90,43127.70,40810.00,12153900032.00,41968.85
01-06-2022,43097.50,43431.60,43772.30,42481.10,14603799552.00,43126.70
01-05-2022,43425.90,45833.10,47019.40,42535.10,12976900096.00,44777.25
01-04-2022,45837.30,46435.70,47505.40,45602.10,13777399808.00,46553.75
01-03-2022,46430.20,47293.90,47556.00,45704.00,14309999616.00,46630.00
01-02-2022,47311.80,47738.70,47944.90,46718.20,12740599808.00,47331.55
01-01-2022,47738.00,46217.50,47917.60,46217.50,13314599936.00,47067.55
12/31/2021,46219.50,47123.30,48553.90,45693.60,14839499776.00,47123.75
12/30/2021,47123.30,46470.70,47901.40,46003.00,16894499840.00,46952.20
12/29/2021,46461.70,47548.40,48121.70,46127.80,22149699584.00,47124.75
12/28/2021,47545.20,50703.40,50703.80,47345.70,16516599808.00,49024.75
12/27/2021,50678.20,50783.60,52016.30,50459.00,22197999616.00,51237.65
12/26/2021,50779.90,50404.00,51247.00,49527.00,13086000128.00,50387.00
12/25/2021,50406.40,50789.60,51140.20,50196.80,11572299776.00,50668.50
12/24/2021,50786.10,50807.40,51795.30,50428.40,10664699904.00,51111.85
12/23/2021,50801.00,48599.60,51355.60,48053.40,13454300160.00,49704.50
12/22/2021,48599.70,48898.70,49540.30,48449.70,12487600128.00,48995.00
12/21/2021,48902.00,46900.10,49306.10,46654.00,12336499712.00,47980.05
12/20/2021,46895.20,46703.40,47488.90,45577.30,13025500160.00,46533.10
12/19/2021,46704.50,46855.70,48270.20,46438.40,14452599808.00,47354.30
12/18/2021,46856.20,46171.80,47330.20,45513.40,12136299520.00,46421.80
12/17/2021,46172.20,47630.40,47997.20,45523.80,10291200000.00,46760.50
12/16/2021,47628.20,48876.60,49387.80,47543.90,16846600192.00,48465.85
12/15/2021,48871.50,48366.20,49477.90,46572.60,16871900160.00,48025.25
12/14/2021,48366.50,46709.80,48635.00,46338.30,21783199744.00,47486.65
12/13/2021,46703.60,50075.90,50196.10,45848.20,23840899072.00,48022.15
12-12-2021,50081.00,49332.50,50779.20,48670.50,18314600448.00,49724.85
12-11-2021,49314.50,47138.40,49487.00,46834.00,15866000384.00,48160.50
12-10-2021,47137.20,47591.70,49974.80,47007.10,18413899776.00,48490.95
12-09-2021,47596.60,50477.60,50790.20,47341.90,16659999744.00,49066.05
12-08-2021,50473.90,50596.60,51204.70,48700.70,18500800512.00,49952.70
12-07-2021,50595.20,50547.40,51918.60,50070.90,16534099968.00,50994.75
12-06-2021,50562.10,49412.10,50913.30,47237.90,12065699840.00,49075.60
12-05-2021,49405.50,49196.40,49689.30,47797.80,12763599872.00,48743.55
12-04-2021,49195.20,53620.70,53847.20,42587.80,11084099584.00,48217.50
12-03-2021,53631.50,56495.20,57543.60,52008.90,12750799872.00,54776.25
12-02-2021,56496.00,57207.80,57377.50,55807.90,18853799936.00,56592.70
12-01-2021,57210.30,56891.70,59064.30,56496.50,18830600192.00,57780.40
11/30/2021,56882.90,57795.20,59174.40,55936.90,15020399616.00,57555.65
11/29/2021,57794.80,57288.10,58855.20,56726.70,10740400128.00,57790.95
11/28/2021,57291.50,54758.00,57392.30,53448.30,11801700352.00,55420.30
11/27/2021,54765.90,53747.20,55280.30,53654.30,9935179776.00,54467.30
11/26/2021,53730.90,58937.30,59151.10,53533.50,10537400320.00,56342.30
11/25/2021,58935.10,57167.10,59387.30,57029.80,9660609536.00,58208.55
11/24/2021,57171.70,57559.40,57697.40,55910.60,9940989952.00,56804.00
11/23/2021,57573.20,56304.80,57855.10,55542.50,8873169920.00,56698.80
11/22/2021,56308.80,58719.70,59288.30,55656.80,9746199552.00,57472.55
11/21/2021,58714.30,59724.00,60002.60,58528.30,7583269888.00,59265.45
11/20/2021,59717.60,58080.80,59854.60,57435.30,8350360064.00,58644.95
11/19/2021,58083.40,56908.30,58335.90,55626.30,7107359744.00,56981.10
11/18/2021,56955.30,60368.20,60936.90,56524.40,8637859840.00,58730.65
11/17/2021,60367.80,60074.20,60814.50,58531.90,8041160192.00,59673.20
11/16/2021,60089.10,63605.10,63605.60,58655.90,9959400448.00,61130.75
11/15/2021,63597.90,65514.90,66311.20,63439.50,12726899712.00,64875.35
11/14/2021,65508.20,64397.20,65508.20,63608.30,7263790080.00,64558.25
11/13/2021,64398.60,64133.30,64906.00,63381.40,7073549824.00,64143.70
11-12-2021,64134.50,64782.60,65449.70,62309.70,9285289984.00,63879.70
11-11-2021,64806.70,64922.80,65583.30,64121.90,13999800320.00,64852.60
11-10-2021,64932.60,66942.60,68990.60,62951.30,9169280000.00,65970.95
11-09-2021,66904.40,67528.70,68493.30,66334.90,9346750464.00,67414.10
11-08-2021,67527.90,63276.40,67763.30,63276.40,6784820224.00,65519.85
11-07-2021,63273.20,61483.80,63273.20,61347.20,7780960256.00,62310.20
11-06-2021,61483.90,60973.20,61543.20,60093.60,6122189824.00,60818.40
11-05-2021,60974.30,61411.50,62560.30,60742.40,6256439808.00,61651.35
11-04-2021,61412.60,62915.40,63077.60,60742.90,5696719872.00,61910.25
11-03-2021,62918.50,63223.50,63508.60,60883.00,7909819904.00,62195.80
11-02-2021,63221.70,60912.20,64256.40,60651.50,9062540288.00,62453.95
11-01-2021,60915.30,61310.10,62430.10,59612.70,7296159744.00,61021.40
10/31/2021,61309.60,61842.20,62393.70,60005.70,8660880384.00,61199.70
10/30/2021,61840.10,62245.00,62338.50,60786.00,8744009728.00,61562.25
10/29/2021,62242.80,60579.90,62952.20,60322.20,7652089856.00,61637.20
10/28/2021,60582.50,58437.20,62251.30,58128.10,9926540288.00,60189.70
10/27/2021,58438.10,60312.50,61452.90,58112.60,9405339648.00,59782.75
10/26/2021,60310.80,63067.50,63275.10,59907.30,8040079872.00,61591.20
10/25/2021,63067.00,60864.30,63694.80,60655.80,7739500032.00,62175.30
10/24/2021,60866.50,61308.20,61469.90,59523.70,6917929984.00,60496.80
10/23/2021,61312.50,60693.20,61728.70,59738.30,5706939904.00,60733.50
10/22/2021,60690.30,62200.80,63699.70,60055.70,7287690240.00,61877.70
10/21/2021,62210.20,66004.60,66616.90,62092.10,6966179840.00,64354.50
10/20/2021,65979.10,64276.90,66967.10,63543.70,6936189952.00,65255.40
10/19/2021,64278.50,62030.20,64454.00,61451.00,7317279744.00,62952.50
10/18/2021,62056.30,61525.80,62623.60,60026.90,7620590080.00,61325.25
10/17/2021,61527.50,60865.50,61651.40,59143.40,6690570240.00,60397.40
10/16/2021,60861.10,61669.20,62329.20,60161.90,6084149760.00,61245.55
10/15/2021,61672.50,57348.20,62892.80,56874.80,6468539904.00,59883.80
10/14/2021,57345.80,57370.40,58506.50,56866.80,6832169984.00,57686.65
10/13/2021,57380.10,56014.50,57697.40,54314.40,8797910016.00,56005.90
10-12-2021,56015.90,57480.60,57635.70,54155.40,7186089984.00,55895.55
10-11-2021,57477.30,54686.90,57814.10,54457.80,8704190464.00,56135.95
10-10-2021,54687.70,54942.50,56432.20,54100.80,5386319872.00,55266.50
10-09-2021,54942.50,53924.10,55430.80,53711.70,6296370176.00,54571.25
10-08-2021,53914.70,53785.50,55977.90,53659.30,6457399808.00,54818.60
10-07-2021,53783.90,55325.20,55325.60,53476.40,5991139840.00,54401.00
10-06-2021,55323.20,51470.00,55676.10,50439.50,6438230016.00,53057.80
10-05-2021,51469.30,49229.50,51872.40,49060.10,6834429952.00,50466.25
10-04-2021,49227.30,48200.40,49481.70,46958.60,5289379840.00,48220.15
10-03-2021,48200.10,47665.40,49165.20,47123.00,4426149888.00,48144.10
10-02-2021,47666.90,48147.20,48306.90,47451.70,6639190016.00,47879.30
10-01-2021,48146.00,43824.40,48435.20,43292.90,6729110016.00,45864.05
09/30/2021,43823.30,41534.50,44101.20,41416.70,6361789952.00,42758.95
09/29/2021,41536.80,41023.10,42571.20,40815.00,6043129856.00,41693.10
09/28/2021,41022.30,42169.90,42758.80,40906.40,5530390016.00,41832.60
09/27/2021,42172.60,43200.90,44293.20,42143.90,5954120192.00,43218.55
09/26/2021,43203.40,42685.80,43907.30,40786.60,5664600064.00,42346.95
09/25/2021,42686.80,42818.70,42959.30,41714.50,4569880064.00,42336.90
09/24/2021,42819.90,44867.40,45112.00,40908.50,5921039872.00,43010.25
09/23/2021,44869.20,43550.70,44949.80,43090.10,5378250240.00,44019.95
09/22/2021,43551.60,40660.80,43976.70,40585.70,4935289856.00,42281.20
09/21/2021,40651.30,43012.30,43619.30,39646.80,6361229824.00,41633.05
09/20/2021,42870.60,47240.80,47323.90,42547.10,6289509888.00,44935.50
09/19/2021,47238.70,48299.90,48341.90,46866.60,4553269760.00,47604.25
09/18/2021,48306.70,47283.90,48761.00,47070.50,4532100096.00,47915.75
09/17/2021,47282.80,47748.20,48155.90,46788.80,4333440000.00,47472.35
09/16/2021,47748.00,48132.30,48480.60,47040.30,5499700224.00,47760.45
09/15/2021,48130.60,47070.80,48436.50,46743.90,4936000000.00,47590.20
09/14/2021,47077.50,44950.20,47247.60,44718.70,5639320064.00,45983.15
09/13/2021,44949.50,46060.80,46807.70,43463.20,3766810112.00,45135.45
09-12-2021,46062.30,45162.60,46386.40,44755.20,3976610048.00,45570.80
09-11-2021,45161.90,44844.90,45975.60,44766.60,3652499968.00,45371.10
09-10-2021,44842.80,46385.90,47021.60,44283.60,4894060032.00,45652.60
09-09-2021,46385.60,46057.60,47305.70,45609.00,4272750080.00,46457.35
09-08-2021,46061.40,46774.10,47316.90,44493.70,4641889792.00,45905.30
09-07-2021,46779.60,52674.20,52885.30,43072.40,8906250240.00,47978.85
09-06-2021,52672.10,51769.40,52726.20,51002.80,7764460032.00,51864.50
09-05-2021,51768.60,49918.70,51878.20,49492.40,5191430144.00,50685.30
09-04-2021,49918.40,49999.30,50534.60,49461.40,5244480000.00,49998.00
09-03-2021,49999.00,49269.50,51008.80,48377.30,5631309824.00,49693.05
09-02-2021,49274.30,48817.80,50355.30,48612.90,6900879872.00,49484.10
09-01-2021,48819.40,47129.20,49121.00,46533.10,6529909760.00,47827.05
08/31/2021,47130.40,46989.10,48217.00,46709.30,7063209984.00,47463.15
08/30/2021,46992.70,48777.10,48886.00,46876.90,8438110208.00,47881.45
08/29/2021,48777.40,48899.70,49621.70,47870.10,7548550144.00,48745.90
08/28/2021,48897.10,49062.80,49289.40,48428.50,6629899776.00,48858.95
08/27/2021,49064.30,46830.20,49142.00,46371.50,6925190144.00,47756.75
08/26/2021,46831.60,48994.40,49347.80,46360.40,10678800384.00,47854.10
08/25/2021,48994.50,47707.40,49230.20,47163.30,11083100160.00,48196.75
08/24/2021,47714.70,49532.50,49847.40,47623.60,8970559488.00,48735.50
08/23/2021,49539.70,49255.40,50498.80,49038.60,7566289920.00,49768.70
08/22/2021,49254.50,48870.40,49480.30,48151.00,7805479936.00,48815.65
08/21/2021,48875.80,49330.00,49719.10,48293.50,8853000192.00,49006.30
08/20/2021,49324.00,46756.70,49343.30,46646.80,8673920000.00,47995.05
08/19/2021,46755.90,44725.90,47012.30,43986.70,7713019904.00,45499.50
08/18/2021,44723.80,44691.10,46004.90,44230.00,7558159872.00,45117.45
08/17/2021,44691.60,45907.50,47140.60,44441.30,10207299584.00,45790.95
08/16/2021,45996.30,46991.60,48002.40,45672.10,8217829888.00,46837.25
08/15/2021,46991.30,47082.60,47344.10,45564.10,7651939840.00,46454.10
08/14/2021,47081.50,47809.60,48090.90,46117.20,7222280192.00,47104.05
08/13/2021,47809.10,44404.00,47836.00,44242.40,7394019840.00,46039.20
08-12-2021,44403.40,45562.30,46213.80,43814.70,7415869952.00,45014.25
08-11-2021,45564.30,45593.20,46736.50,45367.90,7226890240.00,46052.20
08-10-2021,45593.80,46281.80,46663.40,44681.20,6906699776.00,45672.30
08-09-2021,46284.30,43794.90,46460.70,42824.10,8488520192.00,44642.40
08-08-2021,43792.80,44584.90,45284.10,43314.40,6821380096.00,44299.25
08-07-2021,44614.20,42784.70,44697.30,42611.00,5866379776.00,43654.15
08-06-2021,42795.40,40868.40,43253.40,39905.40,7364149760.00,41579.40
08-05-2021,40867.20,39734.40,41366.30,37365.40,6705710080.00,39365.85
08-04-2021,39736.90,38188.40,39956.50,37556.00,6760220160.00,38756.25
08-03-2021,38130.30,39167.40,39766.60,37688.20,5862530048.00,38727.40
08-02-2021,39168.40,39869.80,40449.00,38692.50,5764190208.00,39570.75
08-01-2021,39878.30,41510.00,42565.00,39556.50,4712399872.00,41060.75
07/31/2021,41553.70,42201.40,42285.30,41066.40,5191059968.00,41675.85
07/30/2021,42203.40,40001.10,42264.40,38358.40,5154990080.00,40311.40
